,video_id,comment_desc,comment_publish
286,YCngR6uSEVo,Suzuki is world safes car,
287,YCngR6uSEVo,"MONEY IS ONLY THE MEDIUM OF YOUR GROWTH AMD FULFILLING YOUR PURPOSE, NOT THE SOUL PURPOSE OF LIFE.",
288,YCngR6uSEVo,👌👍,
289,YCngR6uSEVo,Proud to have worked in Volvo on trucks for a few years.. The work culture and the technology they work on are next level.. 🤟,
290,YCngR6uSEVo,In IT world we call it open source 😊,
291,YCngR6uSEVo,I have no idea about Byju&#39;s. What&#39;s wrong with this company?,
292,YCngR6uSEVo,Quite impressed bro..<br>Simple but effective. 👍,
293,YCngR6uSEVo,I think is the TATA is the only automobile company in india which can match or replicate Volvo&#39;s safety measures!!,
294,YCngR6uSEVo,Watching each &amp; every video once discovered your channel.,
295,YCngR6uSEVo,Which youtube channel is better for watching various manufacturing processes,
296,YCngR6uSEVo,Volvo now own by Chinese company,
297,YCngR6uSEVo,Now it’s under Chinese brand,
298,YCngR6uSEVo,Bujus case study plz .,
299,YCngR6uSEVo,Suzuki please learn,
300,A1k62pSQ7so,"Correction @<a href=""https://www.youtube.com/watch?v=A1k62pSQ7so&amp;t=6m08s"">6:08</a> <br>It&#39;s 36p increase and 76% increase in cost!",
301,A1k62pSQ7so,5. Concept of Bottle of Pyramid,
302,A1k62pSQ7so,"I work for this company, CavinKare Pvt. Ltd. <br>Now owned by Mr. CK Ranganathan. <br>Feel really proud to be a part of such a wonderful company. We are still working on be more innovative and offering clean beauty brands in personal care, professional care and pet care brands.",
303,A1k62pSQ7so,Many mba colleges started using your videos in class sessions <br><br>❤❤❤❤,
304,A1k62pSQ7so,Even if you dig 6 feet deep in tamilnadu u can find chik shampoo sachets. that&#39;s how deep it has penetrated!,
305,A1k62pSQ7so,Nice information,
306,A1k62pSQ7so,Great case study,
307,A1k62pSQ7so,This is the best channel I have ever found,
308,A1k62pSQ7so,Please in hindi,
309,A1k62pSQ7so,💗💗❤️❤️💗❤️💗❤️❤️❤️❤️❤️❤️,
310,A1k62pSQ7so,These selling concepts are applicable in lower-income countries as I see some advertisements for washing powders in Vietnam are sold from 5000 dong which is $0.22 in USD which caters the need of the large customer base of Vietnamese families from a lower income category. It is hardly seen in high developed countries as most of them are affordable to buy in bottles and factories are willing to produce so to support the fixed costs in economies of scale.,
311,A1k62pSQ7so,Isn&#39;t that case is just opposite with the brands like Cadbury they increase the amount of the chocolate with increase in its price. Like five rupees of chocolate have lesser amount than eighty rupees of chocolate. And they make more profit in small packets than large.,
312,A1k62pSQ7so,You missed the main point here is that Bcoz of Chik shampoo  inroduced 50 paisa shampoo then all companies came down they also started giving 50 paisa  1 rupee shampoo sachets that much success chik got but the great thing is still they are providing that 50 paisa shampoo even though all brands little bit increased and one more thing is that  before chik shampoo brand came into the market already  sachets  were available but cost is high all shampoo  brands sachets starts from 1.50 paisa to 3 Rs  i remember bcoz till it comes we were using soap nuts due to big  family but chik helped many families <br>Don&#39;t miss the main points next time,
313,A1k62pSQ7so,"Gem,you are a gem bro !",
314,A1k62pSQ7so,For novices FMCG ? Also provide name of the guy making the presentation.,
315,A1k62pSQ7so,Reached here by chance....but the explanation you delivered is awesome and so well that one can understood the whole concept from A to Z in 10 to 15 min. Thank you for your valuable content I am student of MBA it is very much helpful to me.❤❤😇😇,
316,A1k62pSQ7so,Thanks!,
317,A1k62pSQ7so,I love u bro,
318,A1k62pSQ7so,Iam your fan now thx god bless,
319,A1k62pSQ7so,these 50 paise satche increase pollution in water and land by 600% compaired to bottle,
320,A1k62pSQ7so,Thanks!,
321,A1k62pSQ7so,Super,
322,A1k62pSQ7so,The way you say &quot; 3 incredible superpowers &quot; in your every video is incredible 😂💥🌠,
323,A1k62pSQ7so,"bottles are profitable for company, but only rich n ignorant will buy bottles. never in my life bought a shampoo botttle. its a klnown act that sachet is most economical.",
324,A1k62pSQ7so,👌👌,
325,A1k62pSQ7so,In south we pronounce the company as Kevin Care,
326,A1k62pSQ7so,FMCG means??. <br>Please try to explain,
327,A1k62pSQ7so,Very good content,
328,A1k62pSQ7so,Found this channel by mistake but very interesting..i am teacher i require these type of cases,
329,A1k62pSQ7so,Bro make a video on how to thank someone when i dont have words for thanking that person for changing my thinking style just by free youtube school,
330,A1k62pSQ7so,The day I found his video accidentally I subscribed on the first video.. ❤️❤️,
331,A1k62pSQ7so,Last part was great 👍,
332,A1k62pSQ7so,Great,
333,A1k62pSQ7so,"Thank You for such informative and thought provoking videos. As small entrepreneurs with big dreams, we always want motivation to break the shackles of problems and roadblocks in our ventures, and your videos provide that. A lot of research and time has gone into making these videos, and it shows in the depth of the information provided. Thank You once again",
334,A1k62pSQ7so,ɪ ᴛʜɪɴᴋ ʏᴏᴜ ᴀʀᴇ ɢᴏɴᴇ ᴅᴏ sᴏᴍᴇᴛʜɪɴɢ ʙɪɢ ɪɴ ғᴜᴛᴜʀᴇ,
335,A1k62pSQ7so,You didn&#39;t say &quot;hello everybody&quot;,
336,A1k62pSQ7so,borring,
337,A1k62pSQ7so,Think school is at next level,
338,A1k62pSQ7so,"Let us put this into renewable energy sources, if the government is really interested in working on reducing the burden on the states and maximising the benefits to its population... They must invest in large sources of renewable energy alternatives such as huge solar panels on the government lands... Generate the power and distribute it according to their costs... Also for farms and lands with substantial area, the governments can rationalise the cost of installation over 5 years and reduce their load on say as much as they can... Of course the consumption is to be charged and it is only the fixed installment that has to be equated... This is suitable for almost every person depending on the size of consumption ... Tatas are simply wow 👌!!!!",
339,A1k62pSQ7so,Best channel i have come across recent times,
340,A1k62pSQ7so,I really like your content.,
341,A1k62pSQ7so,Thanks,
342,A1k62pSQ7so,"It&#39;s totally wrong info. The concept was founded by CK Ranganatgan father but &quot;Chik&quot; shampoo was not the brand. The actual brand name is &quot;Velvette&quot; he invented the Lathe machine where he took the garden hose pipe and made the Sachet out of it. After his father&#39;s death, CKR started his own company Cavinkare and his brother still run the Velvette international. Ratan Tata jest before his retirement as chairman visited velvette International office in chennai to pay homage of this inventor. Kindly do proper research, just like that do not change the history. This is the problem with you north Indians, where you throw a story which you think sensational about South Indian Co without doing any research. 🤦‍♀️",
343,A1k62pSQ7so,"<a href=""https://www.youtube.com/watch?v=YruYAnzirxw"">https://www.youtube.com/watch?v=YruYAnzirxw</a>",
344,A1k62pSQ7so,Are u an lawyer how can u deal this case this easily,
345,A1k62pSQ7so,I love you knowledge &amp; energy to explore..,
346,A1k62pSQ7so,But guys we need to remember how sachets badly affect the environment. as we know plastic can&#39;t decompose and earlier 1 plastic 100ml bottle has now become 20-30 sachets which is much more plastic and really bad for the environment.,
347,A1k62pSQ7so,Still remember 1/2 rupee chik shampoo,
348,A1k62pSQ7so,your videos are good. you should make video in hindi,
349,A1k62pSQ7so,Thanks,
350,A1k62pSQ7so,"Great Analysis..<br>I used to work for a top player in FMCG market u mentioned in this video<br>Couple more points to add here.. <br>Actually the customers end up using more product per wash when they buy a bigger bottle. They cannot accurately dispense 5 mL. They end up sqeezing 7-8 mL. Sachet is the minimum quantity required to deliver the result. Hence, the profit is quite huge for the company when they buy a bottle.<br>Another one, when u look at an ad of a toothpaste, they show sqeezing the toothpaste along the whole length of the brush. In reality, according to internal studies..we just need peanut size globule  to get the desired efficacy of cleaning.<br><br>Just wanted to add to ur analysis.<br>Great work, keep going!",
351,A1k62pSQ7so,"Please<br><br>That company made money, but to clean the litterings tax payers money has been spent to remove the Strom water drain clogs, even chocolate companies too.<br><br>If that is smart idea then scam and cheat is also smart",
352,A1k62pSQ7so,What about pollution created by polythene of 2 rs sesse,
353,A1k62pSQ7so,"My Mans, could you do a video on Subway?",
354,A1k62pSQ7so,"Hii Friend , your collection of facts and statatics is very good . Thank you,",
355,A1k62pSQ7so,"Your contents are incredible, Ganesh. Glad to have found your channel. Lot to learn from you.",
356,A1k62pSQ7so,Bottomline: Buy sachets instead of bottles,
357,A1k62pSQ7so,"I heard about this person so, By Searching over YouTube I got this person literally don&#39;t know what was the direction of god to know to me about this knowledgeable guy, really bro you&#39;re Such role model. <br>Hope you will be getting 1M Brothers soon .....",
358,A1k62pSQ7so,And then the shit of plastics started choking our lands,
359,A1k62pSQ7so,Your every video opens my mind 🤩🤩🤩,
360,A1k62pSQ7so,Sir sachets of shampoo are economically viable option for the customers but i think it lead to single use plastic waste problem..And this is not only limited to shampoo sachets but all those products which we consume then throw away after t single use..,
361,A1k62pSQ7so,😁🔥,
362,A1k62pSQ7so,"Can you please also bring out some details of DCM and Mankind Pharma , Nirma and spread their contributions to the economy. The country is quite broad actually.",
363,A1k62pSQ7so,Please make videos in Hindi. Too many viewers have problem in english. Hindi is suitable for all,
364,A1k62pSQ7so,I really learning from this channel and able to grow my business..thanks..keep uploading videos,
365,A1k62pSQ7so,Excellent presentation  keep going,
366,A1k62pSQ7so,Can you please do a video on zilingo ?,
367,A1k62pSQ7so,Undoubtedly great video... but we need to keep this in mind that small packs or pouches always create more pollution then big packs...<br>For eg. Small maggie pack has 5grm of plastic but larger has inspite of 20grm (5×4=20) only has 15-18 grms... so try to buy large packs of atleast FMCG products.<br>Or 2nd option is to go green and buy eco friendly products,
368,A1k62pSQ7so,Best channel ever. Best way to learn business.  Thank you,
369,A1k62pSQ7so,But destroying the mother nature... All those used plastic sachets going into landfills.,
370,A1k62pSQ7so,You should provide current value and market cap and profit and other statics of company you are describing in the video at the end. I like your videos but I would also like to know current position of the company,
371,A1k62pSQ7so,Hi i am a faculty at Jaipur National University and I watched almost all your videos and share the same with my class. Keep doing the same work as its really great to see guys like you spread knowledge of strategic management through different case study. If you get time i would request to please throw a session for the students of our college with another brilliant case studies...if yes do reply on this,
372,A1k62pSQ7so,"This is my first comment on any youtube channel ,actually the quality of information made comment on this .This is sooo good ,informative ,precise and everything else any indivisual would look for .<br>Thank you sir ..<br>Thank you for this channel.♥️",
373,A1k62pSQ7so,Got to know the channel by MTR case study nd nver missed a vedio till then... Grt effort guys 🔥. Lastly wht i wonder is how u guys r sustaining  by buying products in the market like everyone else... even after knowing about their strategies indepth.. 👏,
374,A1k62pSQ7so,More examples please,
375,A1k62pSQ7so,i think you should also apply this strategy to this channel... use a bit hindi as well... un logo k liye jo itni fluent english ek baar m ni samajh paate...,
376,A1k62pSQ7so,What if you defeat diVek dimBra in teaching business lessons?,
377,A1k62pSQ7so,Now I can say that YouTube University has more worth than Whatsapp University!,
378,A1k62pSQ7so,"Wow it&#39;s interesting to see how they gamed their customers and still earned profit out of it, hats off to these revolutionary entrepreneurs",
379,A1k62pSQ7so,Along with billion profit making ..sachets also brought plastic pollution revolution! <br>Now the bigger industries have to think about the damage they are making to this earth and need to change the packing material that is sustainable!,
380,A1k62pSQ7so,amaaazingggg contents!,
381,A1k62pSQ7so,The way you explain the case study is simply amazing 🤟,
382,A1k62pSQ7so,"Woww , nice explanation..keep it up..",
383,A1k62pSQ7so,Great video<br>Fortune at the Bottom of the Pyramid has talked about this concept mentioned in the video in depth with a lot of examples across the globe,
384,A1k62pSQ7so,In America it&#39;s the exact opposite concept with Big Box stores,
385,A1k62pSQ7so,sir we would like to listen your story,
386,A1k62pSQ7so,Why did navarathna oil fail?,
387,A1k62pSQ7so,You are the first channel that I subscribed just after watching 1 video about Singapore .... Great job bro .... Keep it up 🇮🇳🇮🇳🇮🇳🇮🇳❤️❤️❤️❤️,
388,A1k62pSQ7so,You deserve 10+M subs.,
389,A1k62pSQ7so,Watching your videos are not less than MBA degree 🥰 REALLY APPRECIATE IT 😚,
390,A1k62pSQ7so,Bro…amazing content and wonderful case study. I request you to do a case study of Tata Motors also. Every Indian should know the turn around that TataMotors pulled off,
